code_op;nom_op;num_site;id_station_anfr;x;y;latitude;longitude;nom_reg;nom_dep;insee_dep;nom_com;insee_com;site_2g;site_3g;site_4g;site_5g;date_ouverturecommerciale_5g;site_5g_700_m_hz;site_5g_800_m_hz;site_5g_1800_m_hz;site_5g_2100_m_hz;site_5g_3500_m_hz
64704;Zeop Mobile;E4104;9741784104;356633,06;7683643,01;-20,94211;55,62116;La Réunion;La Réunion;974;Sainte-Suzanne;97420;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E4002;9741784002;361902,19;7683201,34;-20,9465;55,67179;La Réunion;La Réunion;974;Saint-André;97409;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3712;9741783712;367019,99;7672818,07;-21,04067;55,7202;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0053;9741780053;343704,14;7686725,97;-20,91321;55,49712;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1004;9741781004;345039,99;7645021,92;-21,29001;55,5062;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3301;9741783301;347513,99;7670010,01;-21,06452;55,53227;La Réunion;La Réunion;974;Salazie;97421;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O2009;9741782009;324016,68;7683694,36;-20,93882;55,30757;La Réunion;La Réunion;974;Le Port;97407;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3023;9741783023;352021,93;7655471,48;-21,19621;55,5744;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8006;9741788006;357128,15;7635578,01;-21,37631;55,62191;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3022;9741783022;346677,34;7651100,12;-21,23525;55,52253;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3711;9741783711;361538,35;7673339,32;-21,03556;55,6675;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6034;9741786034;315655,89;7671185,17;-21,05098;55,22586;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0054;9741780054;341893,08;7687412,85;-20,90685;55,47977;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N3817;9741783817;344730,21;7687566,18;-20,90571;55,50706;La Réunion;La Réunion;974;Sainte-Marie;97418;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3024;9741783024;353914,58;7653992,29;-21,20972;55,5925;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5001;9741785001;333982,95;7645846;-21,28159;55,39972;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S2704;9741782704;331176,39;7647976,98;-21,26208;55,37289;La Réunion;La Réunion;974;L'Étang-Salé;97404;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N3810;9741783810;349568,97;7686508,02;-20,91566;55,55348;La Réunion;La Réunion;974;Sainte-Marie;97418;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6032;9741786032;315166,05;7672058,06;-21,04304;55,22124;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1401;9741781401;341681,1;7651303,02;-21,23299;55,47441;La Réunion;La Réunion;974;Entre-Deux;97403;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3713;9741783713;363878,1;7668266,37;-21,08156;55,68961;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1910;9741781910;327580,14;7680811,97;-20,96519;55,34154;La Réunion;La Réunion;974;La Possession;97408;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5016;9741785016;336451,5;7648020,93;-21,26217;55,42372;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1033;9741781033;342121,06;7640100,06;-21,33421;55,47761;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O2007;9741782007;322736,14;7682819,88;-20,94659;55,29517;La Réunion;La Réunion;974;Le Port;97407;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0036;9741780036;341349,22;7686290,12;-20,91694;55,47444;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8004;9741788004;354811,59;7636105,55;-21,37136;55,59961;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S2702;9741782702;331271,23;7646354,66;-21,27674;55,37364;La Réunion;La Réunion;974;L'Étang-Salé;97404;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5018;9741785018;339314,01;7651574,96;-21,23032;55,45164;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5019;9741785019;335459,13;7647251,65;-21,26903;55,41408;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3102;9741783102;359305,13;7664354,97;-21,11654;55,64528;La Réunion;La Réunion;974;La Plaine-des-Palmistes;97406;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E1206;9741781206;358190,14;7679034,14;-20,98386;55,63575;La Réunion;La Réunion;974;Bras-Panon;97402;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5010;9741785010;334639,44;7645035,47;-21,28897;55,40597;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5013;9741785013;335804,02;7645343,06;-21,2863;55,41722;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S2501;9741782501;327696,99;7650351,14;-21,24031;55,33961;La Réunion;La Réunion;974;Les Avirons;97401;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8011;9741788011;361509,89;7639779,99;-21,33869;55,66451;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1402;9741781402;341325,92;7649389,14;-21,25024;55,47081;La Réunion;La Réunion;974;Entre-Deux;97403;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6025;9741786025;325832,01;7677346,99;-20,99632;55,32438;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N3815;9741783815;345921,53;7685605,98;-20,92351;55,51834;La Réunion;La Réunion;974;Sainte-Marie;97418;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8013;9741788013;357944,18;7636272,47;-21,3701;55,62983;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N3819;9741783819;346501,98;7684257,92;-20,93574;55,5238;La Réunion;La Réunion;974;Sainte-Marie;97418;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6038;9741786038;320217;7674462;-21,02184;55,27008;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3715;9741783715;369584,12;7667535,9;-21,08857;55,74447;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S2904;9741782904;351182,09;7637739,96;-21,3563;55,56476;La Réunion;La Réunion;974;Petite-Île;97405;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3026;9741783026;348737,4;7642896,69;-21,30952;55,54164;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6039;9741786039;322172,1;7678770,06;-20,98312;55,28933;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1911;9741781911;328130,66;7681631,44;-20,95784;55,34691;La Réunion;La Réunion;974;La Possession;97408;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O2602;9741782602;323141,11;7665438,04;-21,10362;55,29728;La Réunion;La Réunion;974;Les Trois-Bassins;97423;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5023;9741785023;337435,89;7645913,55;-21,28129;55,433;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O2012;9741782012;322129,01;7683072,99;-20,94425;55,28936;La Réunion;La Réunion;974;Le Port;97407;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0052;9741780052;334824,03;7688502,91;-20,89639;55,41193;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1003;9741781003;339523,88;7643984,92;-21,2989;55,45294;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8015;9741788015;356057,47;7639855,83;-21,33758;55,61194;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8014;9741788014;361656,9;7636170,94;-21,37131;55,66563;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S2502;9741782502;329196,13;7654147,03;-21,20617;55,35443;La Réunion;La Réunion;974;Les Avirons;97401;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6028;9741786028;322738,99;7672938,9;-21,03584;55,29418;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1034;9741781034;341214,09;7645458,87;-21,28573;55,46937;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3025;9741783025;352019,04;7651949,65;-21,22802;55,57406;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E4117;9741784117;352913,13;7685269,94;-20,92712;55,58553;La Réunion;La Réunion;974;Sainte-Suzanne;97420;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S8012;9741788012;358120,5;7639248,7;-21,34323;55,63178;La Réunion;La Réunion;974;Saint-Joseph;97412;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6037;9741786037;325840,87;7676446,86;-21,00445;55,32437;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5017;9741785017;337390,9;7656509,99;-21,18558;55,43358;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6041;9741786041;319066,61;7671828,29;-21,04551;55,25874;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3027;9741783027;346122,86;7646063,93;-21,28069;55,51673;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1035;9741781035;343029,1;7638802,06;-21,34602;55,48624;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3716;9741783716;366129,92;7673790;-21,03182;55,71171;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O3612;9741783612;325044,04;7661265,3;-21,14149;55,31517;La Réunion;La Réunion;974;Saint-Leu;97413;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0050;9741780050;341377,92;7688012,88;-20,90139;55,47488;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1301;9741781301;340933,86;7662359,29;-21,13306;55,46824;La Réunion;La Réunion;974;Cilaos;97424;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1037;9741781037;345443,62;7644247,36;-21,29704;55,51002;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E3717;9741783717;364382,22;7673706;-21,03246;55,69489;La Réunion;La Réunion;974;Saint-Benoît;97410;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E4020;9741784020;363616,06;7682002,97;-20,95745;55,68818;La Réunion;La Réunion;974;Saint-André;97409;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5026;9741785026;337915,987;7647325,056;-21,26859;55,43776;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6043;9741786043;318777,93;7665495,951;-21,10267;55,25529;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0058;9741780058;343571;7684236;-20,93569;55,49562;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E4116;9741784116;358237;7685068;-20,92936;55,6367;La Réunion;La Réunion;974;Sainte-Suzanne;97420;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1036;9741781036;343477;7646491;-21,27661;55,49127;La Réunion;La Réunion;974;Saint-Pierre;97416;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6046;9741786046;332446;7669385;-21,06885;55,38722;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S4202;9741784202;374568;7638604;-21,35027;55,79032;La Réunion;La Réunion;974;Saint-Philippe;97417;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6047;9741786047;323148;7681186;-20,96139;55,29896;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S3028;9741783028;346721;7648690;-21,25702;55,52273;La Réunion;La Réunion;974;Le Tampon;97422;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S1403;9741781403;340318;7647081;-21,271;55,46089;La Réunion;La Réunion;974;Entre-Deux;97403;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1909;9741781909;332182;7678450;-20,98695;55,38556;La Réunion;La Réunion;974;La Possession;97408;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N3820;9741783820;348802;7688366;-20,89882;55,54627;La Réunion;La Réunion;974;Sainte-Marie;97418;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5021;9741785021;339426;7647682;-21,2655;55,45235;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E1205;9741781205;362290;7677864;-20,99474;55,67509;La Réunion;La Réunion;974;Bras-Panon;97402;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1912;9741781912;335632,06;7691032,07;-20,87361;55,41993;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1913;9741781913;332760,11;7689989,94;-20,88277;55,39223;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1914;9741781914;330991,75;7688453,5;-20,89649;55,37509;La Réunion;La Réunion;974;La Possession;97408;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O1915;9741781915;330423,92;7688333,03;-20,89752;55,36962;La Réunion;La Réunion;974;La Possession;97408;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6045;9741786045;321155;7676781;-21,00098;55,27934;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5020;9741785020;335595;7646386;-21,27686;55,41531;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O3614;9741783614;321175;7661128;-21,14235;55,27791;La Réunion;La Réunion;974;Saint-Leu;97413;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0057;9741780057;339235;7689490;-20,88786;55,45442;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5027;9741785027;338721;7650368;-21,24117;55,44581;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;N0059;9741780059;340227;7687458;-20,9063;55,46376;La Réunion;La Réunion;974;Saint-Denis;97411;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;S5025;9741785025;335028;7645286;-21,28674;55,40974;La Réunion;La Réunion;974;Saint-Louis;97414;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;E4023;9741784023;363399;7680310;-20,97273;55,68595;La Réunion;La Réunion;974;Saint-André;97409;0;0;1;0;;0;0;0;0;0
64704;Zeop Mobile;O6051;9741786051;319953;7675430;-21,01307;55,26764;La Réunion;La Réunion;974;Saint-Paul;97415;0;0;1;0;;0;0;0;0;0
64700;Orange;001DNI;9742290483;338811;7690559;-20,87817;55,45044;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;002DNI;9742290083;339957;7689449;-20,88829;55,46135;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-10-05;0;0;0;1;1
64700;Orange;003DNI;9742290052;340144;7688242;-20,89921;55,46304;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;004DNI;9742290063;342495;7688936;-20,89314;55,4857;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;005DNI;9742290093;339202;7690872;-20,87537;55,45423;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;006DNI;9742290055;349882;7688442;-20,89822;55,55666;La Réunion;La Réunion;974;Sainte-Marie;97418;1;1;1;1;2023-11-21;0;0;0;1;1
64700;Orange;007DNI;9742290032;352910;7685268;-20,92713;55,5855;La Réunion;La Réunion;974;Sainte-Suzanne;97420;1;1;1;0;;0;0;0;0;0
64700;Orange;009DNI;9742290010;343486;7688898;-20,89357;55,49522;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;010DNI;9742290375;337113;7684488;-20,93285;55,43355;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;0;;0;0;0;0;0
64700;Orange;011DNI;9742290013;333923;7686659;-20,91296;55,40309;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2024-01-31;0;0;0;1;1
64700;Orange;013DNI;9742290482;343463;7689207;-20,89078;55,49503;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;014DNI;9742290400;343401;7686355;-20,91653;55,49417;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;015DNI;9742290478;345160;7686789;-20,91276;55,51112;La Réunion;La Réunion;974;Sainte-Marie;97418;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;017DNI;9742290159;338805;7688835;-20,89374;55,45022;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;019DNI;9742290172;338834;7690219;-20,88124;55,45063;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;020DNI;9742290108;338927;7689062;-20,8917;55,45142;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;021DNI;9742290111;339246;7690201;-20,88144;55,45459;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;022DNI;9742290089;340662;7689651;-20,88653;55,46815;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;023DNI;9742290094;342717;7688155;-20,90022;55,48776;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;024DNI;9742290328;345793;7688374;-20,8985;55,51735;La Réunion;La Réunion;974;Sainte-Marie;97418;1;1;1;0;;0;0;0;0;0
64700;Orange;025DNI;9742290107;338011;7689901;-20,88404;55,44269;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;026DNI;9742290053;341895;7689192;-20,89078;55,47996;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;027DNI;9742290054;342250;7687060;-20,91007;55,48317;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;028DNI;9742290073;341930;7687651;-20,9047;55,48015;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-07-08;0;0;0;1;1
64700;Orange;033DNI;9742290156;339917;7685700;-20,92215;55,46062;La Réunion;La Réunion;974;Saint-Denis;97411;1;0;0;0;;0;0;0;0;0
64700;Orange;034DNI;9742290136;341374;7686249;-20,91732;55,47468;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2024-01-30;0;0;0;1;1
64700;Orange;035DNI;9742290380;337660;7686468;-20,91502;55,439;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;0;;0;0;0;0;0
64700;Orange;038DNI;9742290120;346034;7685593;-20,92364;55,51942;La Réunion;La Réunion;974;Sainte-Marie;97418;1;1;1;1;2022-09-28;0;0;0;1;1
64700;Orange;041DNI;9742290157;344206;7687629;-20,90509;55,50203;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-09-02;0;0;0;1;1
64700;Orange;042DNI;9742290119;343507;7688290;-20,89906;55,49537;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;044DNI;9742290158;342284;7689408;-20,88886;55,48371;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;045DNI;9742290284;341479;7689495;-20,88801;55,47598;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;047DNI;9742290137;340764;7688653;-20,89555;55,46904;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;048DNI;9742290161;341337;7688716;-20,89503;55,47455;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-09-02;0;0;0;1;1
64700;Orange;049DNI;9742290329;342971;7688623;-20,89601;55,49025;La Réunion;La Réunion;974;Saint-Denis;97411;1;1;1;1;2022-06-09;0;0;0;1;1
64700;Orange;050BNO;9742290005;359710;7681794;-20,95904;55,65059;La Réunion;La Réunion;974;Saint-André;97409;1;1;1;1;2024-06-21;0;0;0;1;1
64700;Orange;051BNO;9742290071;362748;7677626;-20,99692;55,67948;La Réunion;La Réunion;974;Bras-Panon;97402;1;1;1;1;2023-05-02;0;0;0;1;1
64700;Orange;052BNO;9742290386;365764;7673136;-21,03771;55,70814;La Réunion;La Réunion;974;Saint-Benoît;97410;1;1;1;1;2022-11-02;0;0;0;1;1
64700;Orange;053BNO;9742290361;365407;7669818;-21,06765;55,70445;La Réunion;La Réunion;974;Saint-Benoît;97410;1;1;1;0;;0;0;0;0;0
64700;Orange;054BNO;9742290117;374757;7663225;-21,12787;55,79395;La Réunion;La Réunion;974;Sainte-Rose;97419;1;1;1;0;;0;0;0;0;0
64700;Orange;055BNO;9742290018;378448;7657558;-21,17932;55,82909;La Réunion;La Réunion;974;Sainte-Rose;97419;1;1;1;0;;0;0;0;0;0
64700;Orange;056BNO;9742290061;352023;7655469;-21,19623;55,57441;La Réunion;La Réunion;974;Le Tampon;97422;1;1;1;0;;0;0;0;0;0
64700;Orange;057BNO;9742290407;358197;7661315;-21,14392;55,63436;La Réunion;La Réunion;974;La Plaine-des-Palmistes;97406;1;1;1;1;2023-10-27;0;0;0;1;1
64700;Orange;058BNO;9742290028;348334;7653062;-21,21767;55,53866;La Réunion;La Réunion;974;Le Tampon;97422;1;1;1;0;;0;0;0;0;0
64700;Orange;059BNO;9742290068;356564;7682591;-20,9516;55,62041;La Réunion;La Réunion;974;Sainte-Suzanne;97420;1;1;1;1;2024-03-05;0;0;0;1;1
64700;Orange;060BNO;9742290066;352685;7677911;-20,99357;55,58271;La Réunion;La Réunion;974;Saint-André;97409;1;1;1;0;;0;0;0;0;0
64700;Orange;061BNO;9742290006;347517;7670010;-21,06452;55,5323;La Réunion;La Réunion;974;Salazie;97421;1;1;1;1;2024-03-06;0;0;0;1;1
64700;Orange;062BNO;9742290327;348166;7673990;-21,02862;55,5389;La Réunion;La Réunion;974;Salazie;97421;1;1;1;1;2024-02-13;0;0;0;1;1
64700;Orange;063BNO;9742290476;359311;7664352;-21,11657;55,64533;La Réunion;La Réunion;974;La Plaine-des-Palmistes;97406;1;1;1;0;;0;0;0;0;0
64700;Orange;064BNO;9742290060;366922;7672949;-21,03948;55,71927;La Réunion;La Réunion;974;Saint-Benoît;97410;1;1;1;1;2022-11-02;0;0;0;1;1
64700;Orange;065BNO;9742290072;371735;7659751;-21,15905;55,7646;La Réunion;La Réunion;974;Sainte-Rose;97419;1;1;1;0;;0;0;0;0;0
64700;Orange;066BNO;9742290367;358193;7679041;-20,9838;55,63578;La Réunion;La Réunion;974;Bras-Panon;97402;1;1;1;1;2023-12-19;0;0;0;1;1
64700;Orange;067BNO;9742290051;358372;7684022;-20,93882;55,63791;La Réunion;La Réunion;974;Sainte-Suzanne;97420;1;1;1;1;2023-09-20;0;0;0;1;1
64700;Orange;068BNO;9742290116;361967;7683343;-20,94522;55,67242;La Réunion;La Réunion;974;Saint-André;97409;1;1;1;1;2023-11-22;0;0;0;1;1
64700;Orange;069BNO;9742290109;367127;7672230;-21,04599;55,72119;La Réunion;La Réunion;974;Saint-Benoît;97410;1;1;1;1;2022-11-02;0;0;0;1;1
64700;Orange;070BNO;9742290090;359827;7681211;-20,96432;55,65167;La Réunion;La Réunion;974;Saint-André;97409;1;1;1;1;2024-02-15;0;0;0;1;1
64700;Orange;071BNO;9742290366;365393;7653047;-21,21915;55,70299;La Réunion;La Réunion;974;Sainte-Rose;97419;1;1;1;0;;0;0;0;0;0
64700;Orange;100PAU;9742290023;323243;7683782;-20,93795;55,30014;La Réunion;La Réunion;974;Le Port;97407;1;1;1;1;2022-07-04;0;0;0;1;1
64700;Orange;101PAU;9742290001;321779;7685077;-20,92612;55,2862;La Réunion;La Réunion;974;Le Port;97407;1;1;1;1;2022-07-04;0;0;0;1;1
64700;Orange;102PAU;9742290017;327505;7682293;-20,95181;55,34096;La Réunion;La Réunion;974;La Possession;97408;1;1;1;1;2023-03-22;0;0;0;1;1
64700;Orange;103PAU;9742290041;320856;7676020;-21,00783;55,27639;La Réunion;La Réunion;974;Saint-Paul;97415;1;1;1;1;2023-05-02;0;0;0;1;1
64700;Orange;105PAU;9742290034;325423;7660540;-21,14808;55,31874;La Réunion;La Réunion;974;Saint-Leu;97413;1;1;1;0;;0;0;0;0;0
64700;Orange;106PAU;9742290453;332465;7669392;-21,06879;55,3874;La Réunion;La Réunion;974;Saint-Paul;97415;1;1;1;1;2023-05-24;0;0;0;1;1
